,white_first_move,black_move_1,black_move_1_prob,black_move_2,black_move_2_prob,black_move_3,black_move_3_prob,black_move_4,black_move_4_prob,black_move_5,black_move_5_prob,black_first_move,score,rating_diff,turns
1126,e4,e5,0.34584431682568795,d5,0.20221906647548654,c5,0.13957271167033647,e6,0.1047202607039,Nf6,0.06887721103445688,e5,40.156855259009646,82,143
1127,e4,e5,0.3443740068663102,d5,0.19884095146686978,c5,0.15369171514608712,e6,0.10104351437581433,Nf6,0.07200837430161594,e5,39.585104606888315,-76,127
1128,d4,e5,0.2951034435354279,d5,0.19891299628365405,c5,0.14451021766635036,e6,0.10914964594572282,Nf6,0.10691615880470419,d5,23.275772379648718,102,79
1129,e4,e5,0.3454893356496014,d5,0.18460138650098445,c5,0.17452732894686598,e6,0.10039096566538444,Nf6,0.07935241706554326,e5,39.066531220610365,-180,32
1130,e4,e5,0.3457015516290258,d5,0.19892650628410746,c5,0.14528216778491698,e6,0.10382702518184873,Nf6,0.06933720302220212,e5,40.05466157248107,23,129
1131,e4,e5,0.3500760658462906,d5,0.18874905896436817,c5,0.1462981755246359,e6,0.10852953975582658,Nf6,0.07073901471687345,e5,40.49969512080284,112,58
1132,e4,e5,0.34574265966060574,d5,0.1831300014407901,c5,0.1751034407150306,e6,0.10079502319454461,Nf6,0.08023343921684818,e6,11.389209419783038,-169,20
1133,d4,e5,0.2936119807275283,d5,0.18543224921288845,c5,0.1573290086164809,Nf6,0.1094749844105177,e6,0.10812095866887093,d5,21.714161728598054,12,13
1134,e4,e5,0.34830472105868626,d5,0.18169352860736362,c5,0.15739489284622815,e6,0.1064049217076241,Nf6,0.07152075676742449,e5,40.25160583717241,2,28
1135,e4,e5,0.34724225507758105,d5,0.1928120850411581,c5,0.15889167290861206,e6,0.10283432369995352,Nf6,0.07553132151512397,e5,39.58026224947613,-58,77
1136,e4,e5,0.34765206123886877,d5,0.18611867189189113,c5,0.16547934778953552,e6,0.10316862734948383,Nf6,0.07751121649646478,e5,39.509062193926816,-81,36
1137,e4,e5,0.34955108964556253,d5,0.19220852484894324,c5,0.15017575225939694,e6,0.10641808479592799,Nf6,0.07364790291999312,e5,40.08607186832747,60,69
1138,e4,e5,0.34573198004036615,d5,0.17848150724629483,c5,0.15207065792775443,e6,0.10685062377339007,Nf6,0.06375930736305166,e6,12.616763625717372,2,47
1139,d4,e5,0.29375568749491904,d5,0.18586043853831066,c5,0.1479129500045864,e6,0.11030148361128286,Nf6,0.09790070876060156,g6,0.0,66,42
1140,e4,e5,0.3441278535149882,d5,0.19021555256296208,c5,0.15118350396097657,e6,0.10327973062625456,Nf6,0.06539595021286755,e5,40.286444596387085,-54,109
1141,g3,e5,0.4224759692421571,d5,0.1640464142700856,c5,0.14938221859224704,e6,0.0972187493332838,Nf6,0.032370945471922534,e5,48.81325859114672,-80,71
1142,e4,e5,0.34493874554515247,d5,0.18365911448575906,c5,0.14623258776710454,e6,0.10654227908938581,Nf6,0.061949466454075515,e6,12.633638712534722,25,83
1143,g3,e5,0.4213065539122206,d5,0.170831404201812,c5,0.14894637890444204,e6,0.09515494163857936,c6,0.0337113254187552,e5,48.42879031733015,-114,109
1144,e4,e5,0.34796051217380575,d5,0.18561402107606492,c5,0.1344150821102911,e6,0.11128344940476662,Nf6,0.062226895642548734,e6,13.224415287064323,207,75
1145,g3,e5,0.4212047614599501,c5,0.17986735626857442,d5,0.17226110164257066,e6,0.08874238874293,Nf6,0.0410285375256166,d5,19.074334059286514,-370,74
1146,g3,e5,0.4163377008265905,c5,0.1894853757140111,d5,0.17929401537779546,e6,0.08390335615559406,Nf6,0.04493906391156314,c5,20.73235993817263,-493,104
1147,e4,e5,0.34988577073936256,d5,0.19070831152027,c5,0.1254780955408209,e6,0.11407631682764728,Nf6,0.06329060695466664,e6,13.525139706420507,339,85
1148,e4,e5,0.3504543955292026,d5,0.18509675098387732,c5,0.1275879032324157,e6,0.11523568906305882,Nf6,0.06358142749964475,e6,13.686661333967432,346,53
1149,e4,e5,0.3441875302383969,d5,0.18223349010395967,c5,0.1471278008078475,e6,0.10619683749609761,Nf6,0.06104578982838145,e6,12.630580114575855,7,82
1150,e4,e5,0.34384526364570134,d5,0.1799383725548871,c5,0.1475456489680499,e6,0.10645173326543204,Nf6,0.06025012465557541,e6,12.702598721208227,5,74
1151,e4,e5,0.3434872223215255,d5,0.18176474259248257,c5,0.15014735423863637,e6,0.10511094754010991,Nf6,0.06114787989203647,c6,0.0,-35,83
1152,e4,e5,0.3411308148318929,d5,0.18674378636742736,c5,0.14202013830884094,e6,0.10461801205833297,Nf6,0.05832337460371398,d5,22.422632796462313,0,125
1153,e4,e5,0.34308479400953173,d5,0.19171110566821747,c5,0.13335800472559323,e6,0.10707511198424005,Nf6,0.059259622705273185,g6,0.0,121,135
1154,b3,Nf6,0.25433911451678465,d5,0.1816992690752465,e5,0.16645016401632678,c5,0.135651526438981,e6,0.09477248072009216,e5,19.984110344309023,-77,72
1155,e4,e5,0.3457550812650882,d5,0.1797592577078865,c5,0.1423298375664102,e6,0.10910176559430455,Nf6,0.06080912332151942,g6,0.0,98,61
1156,g3,e5,0.4219629720794246,d5,0.1546921495029485,c5,0.15352849895901763,e6,0.09854086153767137,Nf6,0.03216183058497865,e5,49.014947255189426,-76,16
1157,e4,e5,0.34337075071914436,d5,0.17229680000734238,c5,0.15084042133609882,e6,0.10734969036014298,Nf6,0.059959520987075625,e5,41.18057981426663,3,34
1158,g3,e5,0.4193589522362165,d5,0.16275695668675014,c5,0.13938854976220527,e6,0.09859817753590933,Nc6,0.03763808991634285,d5,18.975076235411702,-3,87
1159,e4,e5,0.3448181063428393,d5,0.1746981487614484,c5,0.14844007901122352,e6,0.10822780865421346,Nf6,0.061119775348187244,e5,41.18195303778345,42,37
1160,e4,e5,0.346115087803066,d5,0.1774920688734982,c5,0.13918979067525897,e6,0.11084815781804085,Nf6,0.06024837399068553,e5,41.50591130074402,154,47
1161,d4,e5,0.2965945062796753,d5,0.19017860357721658,c5,0.12947823142495432,e6,0.1168493583825152,Nf6,0.09621265037270148,c6,0.0,321,47
1162,e4,e5,0.34490024179600304,d5,0.17334353810107686,c5,0.14849493837952527,e6,0.1086586964758416,Nf6,0.06145849245015227,c6,0.0,54,27
1163,f3,e5,0.37108780102637273,d5,0.16992879530967545,c5,0.1526837725519789,e6,0.10483186274920142,Nf6,0.050352581409964674,e5,43.714741425788986,-18,34
1164,e4,e5,0.3457522564940537,d5,0.1824211904319013,c5,0.15537997339879484,e6,0.10505754652840715,Nf6,0.06593912065036456,e6,12.293901558809942,-45,62
1165,e4,e5,0.3459923680220766,d5,0.17563719003575196,c5,0.1534578252635287,e6,0.10744959134846706,Nf6,0.0647306034639925,e5,40.83625727590757,13,26
1166,e4,e5,0.3464063630283581,d5,0.18493537243520813,c5,0.16016088207258544,e6,0.1037644255716532,Nf6,0.07020704781179278,e5,40.02504138053269,-78,59
1167,e4,e5,0.34529009272855515,d5,0.18090683533079596,c5,0.15397528505408015,e6,0.1054819812679573,Nf6,0.06432161289368876,e5,40.62352007823783,-36,61
1168,e4,e5,0.3452830685825823,d5,0.186437286488451,c5,0.15607471525585223,e6,0.10365920359528373,Nf6,0.06711674493369627,d6,0.0,-71,81
1169,g3,e5,0.42458246030613883,d5,0.16383682023309076,c5,0.14218223187805298,e6,0.10001852021755057,Nf6,0.0322051645956528,e5,49.208398371880236,30,61
1170,e4,e5,0.3457393237689698,d5,0.17345306444675698,c5,0.1483665628374383,e6,0.10922699018536397,Nf6,0.06296461073838519,e5,41.17166972442486,76,18
1171,e4,e5,0.34392375494620836,d5,0.17655890081878176,c5,0.1467052896955306,e6,0.10760344930631723,Nf6,0.0595317277645845,e5,41.22188941650187,31,57
1172,e4,e5,0.34314781473353806,d5,0.18779749019371703,c5,0.13751817737122082,e6,0.10682833470281337,Nf6,0.05906951025031425,e5,41.12700379628946,81,118
1173,e4,e5,0.3408612711667983,d5,0.1657709960430187,c5,0.14173353273936845,e6,0.11018564485748956,Nf6,0.056269217645921264,e5,41.8326739703448,114,12
1174,e4,e5,0.3416988818743414,d5,0.17007372470733184,c5,0.12886109596372203,e6,0.11332280299897056,Nf6,0.05379838738355833,e5,42.302297994848686,255,39
1175,e4,e5,0.340916134897003,d5,0.17339577198844397,c5,0.15029160034892378,e6,0.10564113502824905,Nf6,0.05699568691188274,e5,41.21125661719139,-46,62
1176,e4,e5,0.33625450002430207,d5,0.1612556231070746,c5,0.1401935399917141,e6,0.10901507633475735,Nf6,0.05163651220936345,e5,42.118405224002615,80,20
1177,d4,e5,0.29051610769287894,d5,0.18187437571668388,c5,0.13927013753508022,e6,0.11120547681115815,Nf6,0.08449673336519169,d5,22.526969127889895,93,67
1178,e4,e5,0.34123483260436865,d5,0.17509999240817667,c5,0.14316891658358197,e6,0.1072685905437603,Nf6,0.05581487299868948,e5,41.48311941551323,30,72
1179,e4,e5,0.3476525395420848,d5,0.1813313993268192,c5,0.12976765290467626,e6,0.11368100402082404,Nf6,0.06006789086769018,e5,41.760040397813526,280,58
1180,e3,e5,0.3076161805830027,c5,0.20905372979585535,d5,0.18043881747191123,Nf6,0.10898575688331569,e6,0.09095951114737362,e5,34.29182434896068,-514,6
1181,e4,e5,0.3420926158300629,d5,0.18572468522818114,c5,0.18056311788629517,e6,0.09697788572968781,Nf6,0.07705439108973756,c5,20.46243427288514,-298,60
1182,e4,e5,0.348198948298588,d5,0.18418397458460778,c5,0.14475779637791197,e6,0.1088512343230695,Nf6,0.06560373842935747,e5,40.88782406534931,101,59
1183,e4,e5,0.3421474754556403,d5,0.1727975901771352,c5,0.1309484730662805,e6,0.112114235699007,Nf6,0.05422297171141074,e5,42.124418103414804,213,54
1184,Nf3,e5,0.5875649540858018,d5,0.13179553872146352,c5,0.10883718653924623,e6,0.08103815038205867,Nc6,0.029265639514021575,d5,14.043189386568333,278,53
1185,Nf3,e5,0.5892696281109325,d5,0.1345866662404541,c5,0.11396623075840652,e6,0.07946318774731584,Nc6,0.02475344627133811,d5,14.286737970104191,213,56
1186,d4,e5,0.2734538713408819,c5,0.21099389205143285,d5,0.19060321159040614,Nf6,0.15249722794356296,e6,0.08481119807482496,Nf6,16.714600384040722,-584,36
1187,Nf3,e5,0.5890711828551028,d5,0.13821663474746562,c5,0.12372504000170803,e6,0.07627482295304,Nc6,0.019305382278594022,Nf6,0.0,79,63
1188,e4,e5,0.3434657855366926,d5,0.2047772426339352,c5,0.16901709120126188,Nf6,0.10710361139037125,e6,0.09691734664906967,c5,18.345876773696034,-63,49
1189,d4,e5,0.29277688429337745,d5,0.19608544110695642,c5,0.1618637711814229,Nf6,0.12513615703429534,e6,0.10420509622054208,d5,22.280731258052512,-33,36
1190,e4,e5,0.34639306753614485,d5,0.20024058347694418,c5,0.1629087519584197,e6,0.10009650243257867,Nf6,0.0856035259816495,e5,38.69265523976186,-80,83
1191,e4,e5,0.35150773888572406,d5,0.19636995208860883,c5,0.14906073897654892,e6,0.1070801261267635,Nf6,0.08056294203575902,e5,39.73717963075239,120,58
1192,e4,e5,0.3542369413438324,d5,0.1954096646041121,c5,0.14128623538289953,e6,0.11114669942685877,Nf6,0.08181422019585785,e5,40.0768686229525,262,35
1193,e4,e5,0.34913896230008695,d5,0.1871664231083019,c5,0.16257340115956315,e6,0.10453437573883172,Nf6,0.08033970827963649,e5,39.506402063329475,-19,25
1194,e4,e5,0.3427158656194144,d5,0.18747975870600594,c5,0.17607955022210026,e6,0.09777839981856963,Nf6,0.07587078455622381,e5,38.94833256339842,-263,70
1195,e4,e5,0.3531696212024054,d5,0.19494711369172565,c5,0.14381965088969983,e6,0.10981769443427956,Nf6,0.0797887314541917,e5,40.06267381755816,206,45
1196,e4,e5,0.346547411625828,d5,0.17601798747747152,c5,0.1258464700747237,e6,0.1158051478794466,Nf6,0.05832890641842324,Nf6,7.091264421071894,349,35
1197,e4,e5,0.34280776106412053,d5,0.20230575868571946,c5,0.17011696095180023,e6,0.09625729572598371,Nf6,0.08810523170369818,c5,18.910436098783755,-187,99
1198,e4,e5,0.34701704962726027,d5,0.18800905582630842,c5,0.15936706762279781,e6,0.1036216600681624,Nf6,0.07231142859917507,e5,39.87206463608366,-64,65
1199,e4,e5,0.34796697030632256,d5,0.1862031289939676,c5,0.13866734887667015,e6,0.10988584507074396,Nf6,0.06366852576145787,d5,21.999637143462508,155,75
1200,e4,e5,0.3475872400049614,d5,0.1899523906862535,c5,0.15928949311094817,e6,0.10356912035835578,Nf6,0.07451887093297553,e5,39.72801926132374,-52,65
1201,e4,e5,0.34480639437813165,d5,0.20133638998168765,c5,0.1498278404585504,e6,0.1017062607845568,Nf6,0.07221255504278813,e5,39.63795607430107,-34,135
1202,e4,e5,0.347841358395091,d5,0.18744198365756337,c5,0.1580159681877015,e6,0.10456923464008991,Nf6,0.07272906732950596,c5,18.15028733958837,-34,57
1203,e4,e5,0.34814131440958385,d5,0.1869357241846053,c5,0.1529284653339205,e6,0.10605995954155535,Nf6,0.07006206584187105,e5,40.28818694006352,14,61
1204,e4,e5,0.3474017657741005,d5,0.1873800100671544,c5,0.1571889782647185,e6,0.10449268624428662,Nf6,0.07135258554817164,e5,40.03172969921162,-38,63
1205,e4,e5,0.3441732680981599,d5,0.19691580456904373,c5,0.1691913236990814,e6,0.09812217006553076,Nf6,0.08223173402690358,e5,38.64361252658854,-178,88
1206,e4,e5,0.34642482804214086,d5,0.192221006240702,c5,0.1659706023150532,e6,0.10099432006284566,Nf6,0.0793168916858917,e6,11.412720605073167,-118,66
1207,b4,Nf6,0.23813351456811443,e5,0.18922286754795445,d5,0.1863944422441,c5,0.13826619574899826,e6,0.09969465433151022,e6,11.705211672363198,38,37
1208,e4,e5,0.3427145209148091,d5,0.18189732417682655,c5,0.17224402546520032,e6,0.0996859878518166,Nf6,0.06968296645810577,e5,39.56415367887027,-237,62
1209,d4,e5,0.2952625465935117,d5,0.20798373347404628,c5,0.1368163697966906,Nf6,0.10990653493981703,e6,0.10946028420535675,d5,24.20020967093066,180,110
1210,d4,e5,0.29350269788708394,d5,0.18916811525126545,c5,0.15830933609132578,Nf6,0.10944552545049206,e6,0.106825240480974,d5,22.066831531548345,-24,35
1211,e4,e5,0.34694872349579164,d5,0.19339004847883545,c5,0.15035406488047096,e6,0.10449095583704082,Nf6,0.07014391165024403,e6,12.075304571052662,2,97
1212,e4,e5,0.3445543057299166,d5,0.19715272998851036,c5,0.165511469898029,e6,0.09899212148357549,Nf6,0.07951811927413578,e5,38.900657468823205,-153,96
1213,e4,e5,0.34712108544474585,d5,0.1862419890449988,c5,0.15983178354574448,e6,0.10398357907058212,Nf6,0.07189712878918464,e5,39.94141580625017,-62,57
1214,e4,e5,0.3485591243745002,d5,0.1831048371005815,c5,0.14950937107850054,e6,0.10811628078029223,Nf6,0.06795880064691465,e5,40.66022388491831,67,45
1215,e4,e5,0.34817601280813193,d5,0.1855543184988059,c5,0.1565949605540258,e6,0.10554592984126684,Nf6,0.07167703173387213,e5,40.13333107744837,-11,49
1216,e4,e5,0.3479848359599538,d5,0.18055607293985806,c5,0.15884495885344666,e6,0.10615808444555722,Nf6,0.07159861426125821,e5,40.22283140960366,-11,23
1217,e4,e5,0.34435842016579643,d5,0.19416063702461842,c5,0.17236238959307493,e6,0.09817041074955478,Nf6,0.08305184660795344,e5,38.60071632561793,-192,72
1218,e4,e5,0.3416486265550872,d5,0.20423429788445435,c5,0.1673100589892719,e6,0.09572197505034635,Nf6,0.08387210008591205,e5,38.26764997066607,-203,125
1219,e4,e5,0.3522369624604678,d5,0.1875385726202243,c5,0.14314927667075192,e6,0.1111292293776776,Nf6,0.07363055787969323,e6,12.807560432053794,203,31
1220,e4,e5,0.34738658669987194,d5,0.1839867721494123,c5,0.1675774116172877,e6,0.10307403762838595,Nf6,0.0777984157778203,e5,39.483680047766484,-93,25
1221,e4,e5,0.3489470805530879,d5,0.18821984473727704,c5,0.153652621673342,e6,0.10610214309780248,Nf6,0.07254420617267913,e6,12.20314029076353,24,56
1222,e4,e5,0.3467124119082346,d5,0.196927957764034,c5,0.15282571923482666,e6,0.10302352624956997,Nf6,0.07351950121828424,c5,17.50562695947718,-24,104
1223,e4,e5,0.34858115826906866,d5,0.18413052464031807,c5,0.15141673053538274,e6,0.1073919835427466,Nf6,0.06914024834964402,e5,40.501579822150866,46,47
1224,e4,e5,0.3476238433152461,d5,0.1808652222023021,c5,0.15919215627697333,e6,0.10575496854643593,Nf6,0.07089272307488226,e5,40.218930307610776,-26,29
1225,d4,e5,0.29392858259993876,d5,0.19061062105823184,c5,0.15683322743695152,Nf6,0.1107156605458889,e6,0.1071647891536814,d5,22.183297294498782,-3,37
1226,e4,e5,0.34866314533033366,d5,0.18155295435438287,c5,0.15336118446008737,e6,0.10763313850076436,Nf6,0.06995402719567576,b6,0.0,44,30
1227,d4,e5,0.29358828307177454,d5,0.19480232080638368,c5,0.15577803324179276,Nf6,0.11068285799548747,e6,0.10617295919423539,e6,12.33100391781085,-17,60
1228,e4,e5,0.32925732815244835,c5,0.2051399408781075,d5,0.1978701913713741,Nf6,0.10498455980778147,e6,0.08460008262297286,c5,22.253020874796476,-532,79
1229,d4,e5,0.29330072889322323,d5,0.19274276231464552,c5,0.15755095719771756,Nf6,0.10964878602798442,e6,0.1059989422659523,d5,22.43171570732237,-36,54
1230,e4,e5,0.3419727373787748,d5,0.194059981796502,c5,0.18002243637547627,e6,0.09547817702003257,Nf6,0.08625724156706337,c5,20.05171824713713,-273,71
1231,e4,e5,0.34911762624840337,d5,0.1826900836974433,c5,0.15241263184438494,e6,0.1078706381482433,Nf6,0.07055881809603001,e5,40.47037709205365,58,32
1232,e4,e5,0.34587600540836677,d5,0.19472027410480436,c5,0.15224930093137667,e6,0.10310506563428135,Nf6,0.07044837062557106,e6,11.900413509986581,-36,107
1233,e4,e5,0.34823951357330457,d5,0.18884047481836924,c5,0.15095105592316968,e6,0.10615843875620073,Nf6,0.07001132144986542,e5,40.29613392530449,29,70
1234,e4,e5,0.3487926559058085,d5,0.18433269817796402,c5,0.14975939277419587,e6,0.10789317656151257,Nf6,0.0687590084610203,e6,12.552477102462959,65,48
1235,e4,e5,0.35108955431168287,d5,0.1905784460935103,c5,0.14658724493510766,e6,0.10868810914195398,Nf6,0.07374433502957316,e5,40.323247766203025,130,53
1236,e4,e5,0.3481198039822883,d5,0.18663227439474472,c5,0.13941895030229676,e6,0.10966153838031201,Nf6,0.06422466588754841,e6,12.930912457312981,148,75
1237,e4,e5,0.34553191561819935,d5,0.18032973084094056,c5,0.16716399850013552,e6,0.10280905649135369,Nf6,0.07112186591705151,c5,19.281703927532558,-134,36
1238,e4,e5,0.3478475791573326,d5,0.18860538878143776,c5,0.15792312149880353,e6,0.10433129242163114,Nf6,0.07329209825511264,e5,39.89080120916246,-35,61
1239,e4,e5,0.34182403231248737,d5,0.1843230485349295,c5,0.16101816064378166,e6,0.10095420673939119,Nf6,0.06424240122351595,d5,21.6249763704205,-173,95
1240,e4,e5,0.3453243029314952,d5,0.17311434075070498,c5,0.12543019814944992,e6,0.1160246045625572,Nf6,0.05743750048765008,e5,42.25024199180491,356,25
1241,e4,e5,0.3324293503116539,c5,0.2096835568831648,d5,0.18563286124386902,Nf6,0.08833583988438869,e6,0.08735072917190545,e6,9.66876273369954,-586,60
1242,e4,e5,0.3386621384353374,d5,0.1692608807309114,c5,0.13818209871029952,e6,0.10868824620554846,Nf6,0.05227028967858233,e5,41.96225872113947,80,59
1243,d4,e5,0.291395182746652,d5,0.1783114918198155,c5,0.14158982300041462,e6,0.11224924710829527,Nf6,0.08805627613555848,f5,0.0,115,33
1244,e4,e5,0.34280517789612897,d5,0.17823894880805238,c5,0.16826863442139348,e6,0.1013958452373311,Nf6,0.06631507437363116,e5,39.99949891717319,-197,53
1245,e4,e5,0.3431860414401805,d5,0.1718938289088987,c5,0.14040992428269677,e6,0.11019097276998308,Nf6,0.0571769352107817,e5,41.70660860931098,119,38
1246,b3,Nf6,0.239052970711676,d5,0.18538506064134733,e5,0.17163639436113182,c5,0.10872215611027046,e6,0.10786930430034516,d5,22.811965385352064,384,59
1247,e4,e5,0.3452739392850295,d5,0.1743865517950337,c5,0.12585635402684997,e6,0.11542708123366055,Nf6,0.05691649303424018,e5,42.216731743658976,335,36
1248,e4,e5,0.3399378847687456,c5,0.18653188763495,d5,0.1829424338038096,e6,0.09526812548175359,Nf6,0.0754688661960894,c6,0.0,-375,60
1249,e4,e5,0.34065016819865435,d5,0.1658499260126224,c5,0.1443223896687791,e6,0.1092775224425948,Nf6,0.056309549558395254,e5,41.72540188251892,76,15
1250,e4,e5,0.34227223809968493,d5,0.1756999507904014,c5,0.1754478095088244,e6,0.10025359986660376,Nf6,0.06858815645660206,e5,39.69470247581489,-248,34
1251,e4,e5,0.34982682095987644,d5,0.18542359814677872,c5,0.15907856240066562,e6,0.10615458244275314,Nf6,0.07851326208303375,d5,21.094911000258225,26,18
1252,e4,e5,0.3381360116493628,c5,0.1983335306369553,d5,0.1718582335212986,e6,0.09482560532453975,Nf6,0.07637176926912279,d5,19.539888477650592,-434,3
1253,e4,e5,0.3420408878858934,d5,0.16793238104444755,c5,0.11967907283618433,e6,0.11755889027391034,Nf6,0.05502322001400156,e5,42.63602579145822,434,9
1254,d4,e5,0.29205810953307465,d5,0.19848324714974772,c5,0.1623053880420161,Nf6,0.12358064862301245,e6,0.10302779532828038,d5,22.568886931980032,-66,55
1255,e4,e5,0.3437178149113272,d5,0.19374696665221885,c5,0.1790276073305856,e6,0.0969023203658353,Nf6,0.09392354291796395,c5,19.731511727097622,-195,38
1256,e4,e5,0.34723774370959415,d5,0.19353060294941316,c5,0.16339663502655502,e6,0.10175668259798068,Nf6,0.0801417333769301,e5,39.18881477628203,-82,66
1257,e4,e5,0.3150759677318437,c5,0.22850437421061823,d5,0.19273226560579476,Nf6,0.12931508245937054,e6,0.07637603476951454,e5,33.44742270593294,-702,38
1258,d4,e5,0.3010820703196694,d5,0.21777492428035689,Nf6,0.1305238567767987,e6,0.12102101969858406,c5,0.11104328200040298,d5,24.70657686645948,702,63
1259,d4,e5,0.2874239390225607,d5,0.21150206760040277,c5,0.15872380801265223,Nf6,0.12057697872067258,e6,0.09803590038523083,d5,24.136833521614225,-148,140
1260,e4,e5,0.3454684013731387,d5,0.20249933430738168,c5,0.1619628929626478,e6,0.09930746792420407,Nf6,0.08486045084333636,e6,11.106993542467606,-93,99
1261,e4,e5,0.343834263030035,d5,0.19286021293954644,c5,0.17892127220636966,e6,0.09709059845332044,Nf6,0.09117769459094073,c5,19.79471525626585,-206,42
1262,c4,e5,0.23949484262773432,d5,0.21444853426471255,Nf6,0.1816374252154476,c5,0.13223953707774688,e6,0.10489282451061903,e5,27.442561037281234,196,111
1263,e4,e5,0.34353415857756425,d5,0.19123500409614358,c5,0.18117442597629244,e6,0.09686517681391288,Nf6,0.09189569418987051,c5,20.025813296601306,-219,33
1264,e4,e5,0.3462556676616552,d5,0.1913938741027242,c5,0.17249714052159162,e6,0.09991208689090084,Nf6,0.08701443105512204,c5,19.228881263756602,-135,38
1265,e4,e5,0.35558629787766666,d5,0.1988675606864082,c5,0.13313073876171208,e6,0.11357538800168146,Nf6,0.08125135158182684,e5,40.297113489399564,367,45
1266,e4,e5,0.34971098202889533,d5,0.18651057472671811,c5,0.16019323158379753,e6,0.10557534921974615,Nf6,0.07959894134742261,e5,39.66825252221092,13,21
1267,e3,e5,0.31965535519697297,d5,0.19870362264465968,c5,0.16150010027800385,e6,0.10277565093987533,Nf6,0.09939909161184429,e5,36.24071409797741,-64,71
1268,c4,e5,0.23991170130961534,d5,0.19648551546711993,Nf6,0.18475756891509892,c5,0.14501573530131917,e6,0.10569241279259595,e5,27.51713509231154,124,24
1269,e4,e5,0.349345427262717,d5,0.19798501201420188,c5,0.13488384025972222,e6,0.10907597656376426,Nf6,0.06867874316352494,e6,12.683710303176651,198,109
1270,e4,e5,0.3494262251208255,d5,0.18985155848216206,c5,0.12861447997488426,e6,0.11296366407510275,Nf6,0.06337512267555925,e6,13.38065734861834,292,84
1271,e4,e5,0.35427354730275834,d5,0.19463988175541175,c5,0.14194734368941542,e6,0.11119284618266913,Nf6,0.0824400996000116,e5,40.05382286845891,262,29
1272,e4,e5,0.3445997000116008,d5,0.19510463574113945,c5,0.1752051503441804,e6,0.09777745506575473,Nf6,0.09166431129950768,e5,38.10463015044155,-168,48
1273,e4,e5,0.35353666035314263,d5,0.192928044383327,c5,0.1448583431570519,e6,0.11030583865613186,Nf6,0.08138173609314625,e5,40.03764522051025,218,28
1274,e4,e5,0.35243085712162747,d5,0.19435144391204381,c5,0.14839417085162984,e6,0.10831512755852216,Nf6,0.08145810521651724,e5,39.824959007912966,154,41
1275,e4,e5,0.33921618398584474,d5,0.19814832047828587,c5,0.18552029460438216,Nf6,0.09927338196236386,e6,0.09256436850666244,e5,37.08405178787207,-291,60
1276,e4,e5,0.34401606165750315,d5,0.19524292256159806,c5,0.17672833958082793,e6,0.09715700299041209,Nf6,0.09263252550613704,d5,21.55530052093794,-184,48
1277,e4,e5,0.34882126153539694,d5,0.1926060476333093,c5,0.16136889612421076,e6,0.10338348564559435,Nf6,0.081869123511848,e5,39.279514353193875,-27,49
1278,e4,e5,0.3485638828727003,d5,0.1973270274617556,c5,0.15720324197210223,e6,0.10313503168568347,Nf6,0.08128017638664768,Nc6,0.0,-8,74
1279,g3,e5,0.43294242061739585,d5,0.17680218287049343,c5,0.14846456581317416,e6,0.0992226141588732,Nf6,0.040946459684903416,e5,48.191552268880486,54,55
1280,e4,e5,0.3501152725875625,d5,0.19324066515789928,c5,0.15538129120861438,e6,0.10536424846933098,Nf6,0.07995074406358625,e5,39.60346052845856,40,52
1281,e4,e5,0.3491816185517836,d5,0.18930068352905388,c5,0.16229697382793037,e6,0.10414268273333652,Nf6,0.08152996223359688,e5,39.390925816578616,-19,32
1282,e4,e5,0.35602101987749046,d5,0.2138295456600884,c5,0.11927008762835116,e6,0.11509186984981544,Nf6,0.08486948550797681,e5,40.043664866039315,536,93
1283,e4,e5,0.3500938699831222,d5,0.2003107606302727,c5,0.15066381403714504,e6,0.10498567289799461,Nf6,0.08201611368412948,e5,39.42186751347165,77,78
1284,e4,e5,0.34537481481900945,d5,0.19391750933603763,c5,0.1744028961792764,e6,0.09863052083211975,Nf6,0.09200330393911764,e6,10.906486014789758,-144,38
1285,e4,e5,0.34909015956336087,d5,0.19246122820474423,c5,0.16162827987645417,e6,0.10355007549491946,Nf6,0.08313835282377055,e5,39.22942750132914,-18,43
1286,e4,e5,0.35038005025770685,d5,0.18812287646067108,c5,0.15863698977687912,e6,0.10600723828672579,Nf6,0.08147094622632947,e5,39.608057969685895,42,20
1287,e4,e5,0.34784092570784103,d5,0.19940317914637376,c5,0.1586654726903285,e6,0.10198677004198452,Nf6,0.08337151888793605,c5,17.802220708119123,-28,80
1288,b3,Nf6,0.3101175555502007,d5,0.1921112097069845,e5,0.160048934578895,c5,0.12627825908058282,e6,0.0890934211367124,e5,18.236090427040626,27,94
1289,e4,e5,0.3503611618615779,d5,0.1917564729435208,c5,0.1533033187074165,e6,0.10631072547838212,Nf6,0.07757973283457006,c5,17.43447391284913,59,51
1290,e4,e5,0.3372054412891848,d5,0.20029232730956884,c5,0.18478401812947332,e6,0.09098485767659835,Nf6,0.09003734621009021,Nf6,9.967557671122227,-370,106
1291,d4,e5,0.29888564412717855,d5,0.20297598932230773,c5,0.1278472562019141,e6,0.11609442878745235,Nf6,0.10914640378104397,g6,0.0,370,68
1292,d4,e5,0.2865263075681205,d5,0.20427468215556047,c5,0.1712713311624512,Nf6,0.14066864052052597,e6,0.09664845614537242,Nf6,15.64045982477753,-175,68
